Time	Channel A	Channel B
(us)	(V)	(mV)

-2.00679892	-0.01586962	-11.90222000
-1.98679892	-0.01586962	-11.90222000
-1.96679892	-0.01586962	-11.90222000
-1.94679892	-0.01586962	-11.90222000
-1.92679892	-0.01586962	-11.90222000
-1.90679892	-0.01586962	-11.90222000
-1.88679892	-0.01586962	-11.90222000
-1.86679892	-0.01586962	-11.90222000
-1.84679892	-0.00793481	-11.90222000
-1.82679892	-0.01586962	-11.90222000
-1.80679892	-0.01586962	-11.90222000
-1.78679892	-0.01586962	-11.90222000
-1.76679892	-0.01586962	-11.90222000
-1.74679892	-0.01586962	-11.90222000
-1.72679892	-0.01586962	-7.93481200
-1.70679892	-0.01586962	-11.90222000
-1.68679892	-0.01586962	-11.90222000
-1.66679892	-0.01586962	-11.90222000
-1.64679892	-0.01586962	-11.90222000
-1.62679892	-0.01586962	-11.90222000
-1.60679893	-0.01586962	-7.93481200
-1.58679893	-0.01586962	-11.90222000
-1.56679893	-0.01586962	-11.90222000
-1.54679893	-0.01586962	-11.90222000
-1.52679893	-0.01586962	-11.90222000
-1.50679893	-0.01586962	-11.90222000
-1.48679893	-0.01586962	-11.90222000
-1.46679893	-0.01586962	-7.93481200
-1.44679893	-0.01586962	-7.93481200
-1.42679893	-0.01586962	-11.90222000
-1.40679893	-0.01586962	-11.90222000
-1.38679893	-0.01586962	-11.90222000
-1.36679893	-0.01586962	-11.90222000
-1.34679893	-0.01586962	-11.90222000
-1.32679893	-0.01586962	-15.86962000
-1.30679893	-0.01586962	-15.86962000
-1.28679893	-0.01586962	-15.86962000
-1.26679893	-0.01586962	-15.86962000
-1.24679893	-0.01586962	-11.90222000
-1.22679893	-0.01586962	-11.90222000
-1.20679893	-0.01586962	-11.90222000
-1.18679893	-0.01586962	-11.90222000
-1.16679893	-0.01586962	-11.90222000
-1.14679893	-0.01586962	-11.90222000
-1.12679893	-0.01586962	-11.90222000
-1.10679893	-0.01586962	-11.90222000
-1.08679893	-0.01586962	-11.90222000
-1.06679893	-0.01586962	-11.90222000
-1.04679893	-0.01586962	-11.90222000
-1.02679893	-0.01586962	-11.90222000
-1.00679893	-0.01586962	-11.90222000
-0.98679893	-0.01586962	-15.86962000
-0.96679893	-0.00793481	-15.86962000
-0.94679893	-0.01586962	-11.90222000
-0.92679893	-0.01586962	-11.90222000
-0.90679893	-0.01586962	-11.90222000
-0.88679893	-0.01586962	-11.90222000
-0.86679893	-0.01586962	-11.90222000
-0.84679893	-0.01586962	-11.90222000
-0.82679893	-0.01586962	-11.90222000
-0.80679893	-0.01586962	-11.90222000
-0.78679893	-0.01586962	-11.90222000
-0.76679893	-0.01586962	-11.90222000
-0.74679893	-0.01586962	-11.90222000
-0.72679893	-0.01586962	-11.90222000
-0.70679893	-0.01586962	-11.90222000
-0.68679893	-0.01586962	-11.90222000
-0.66679893	-0.01586962	-11.90222000
-0.64679893	-0.01586962	-11.90222000
-0.62679893	-0.01586962	-11.90222000
