Time	Channel A	Channel B
(us)	(V)	(mV)

-4.95066615	-0.00793481	-3.17392500
-4.91066615	-0.00793481	-3.17392500
-4.87066615	-0.00793481	-3.17392500
-4.83066615	0.00000000	-1.58696200
-4.79066615	-0.00793481	-3.17392500
-4.75066615	-0.00793481	0.00000000
-4.71066615	0.00000000	0.00000000
-4.67066615	-0.00793481	-1.58696200
-4.63066615	-0.00793481	0.00000000
-4.59066615	-0.00793481	0.00000000
-4.55066616	0.00000000	1.58696200
-4.51066616	-0.00793481	0.00000000
-4.47066616	-0.00793481	0.00000000
-4.43066616	-0.00793481	0.00000000
-4.39066616	0.00000000	-1.58696200
-4.35066616	-0.00793481	-1.58696200
-4.31066616	0.00000000	0.00000000
-4.27066616	0.00000000	0.00000000
-4.23066616	0.00000000	1.58696200
-4.19066616	0.00000000	3.17392500
-4.15066616	-0.00793481	1.58696200
-4.11066616	0.00000000	0.00000000
-4.07066616	-0.00793481	-1.58696200
-4.03066616	-0.00793481	-1.58696200
-3.99066616	0.00000000	-1.58696200
-3.95066616	0.00000000	0.00000000
-3.91066616	-0.00793481	0.00000000
-3.87066616	-0.00793481	-1.58696200
-3.83066616	-0.00793481	-1.58696200
-3.79066616	-0.00793481	-3.17392500
-3.75066616	0.00000000	-3.17392500
-3.71066616	-0.00793481	-3.17392500
-3.67066616	0.00000000	-1.58696200
-3.63066616	-0.00793481	0.00000000
-3.59066616	-0.00793481	0.00000000
-3.55066616	0.00000000	0.00000000
-3.51066616	-0.00793481	1.58696200
-3.47066616	-0.00793481	-1.58696200
-3.43066616	-0.00793481	-1.58696200
-3.39066616	-0.00793481	-1.58696200
-3.35066616	-0.00793481	0.00000000
-3.31066616	-0.00793481	-1.58696200
-3.27066616	0.00000000	-1.58696200
-3.23066616	-0.00793481	0.00000000
-3.19066616	0.00000000	1.58696200
-3.15066616	0.00000000	0.00000000
-3.11066616	-0.00793481	0.00000000
-3.07066616	0.00000000	-1.58696200
-3.03066616	-0.00793481	-3.17392500
-2.99066616	-0.00793481	-3.17392500
-2.95066616	-0.00793481	-1.58696200
-2.91066616	-0.00793481	-3.17392500
-2.87066617	0.00000000	-1.58696200
-2.83066617	0.00000000	-3.17392500
-2.79066617	-0.00793481	-3.17392500
-2.75066617	0.00000000	-3.17392500
-2.71066617	0.00000000	-1.58696200
-2.67066617	-0.00793481	-3.17392500
-2.63066617	-0.00793481	0.00000000
-2.59066617	-0.00793481	1.58696200
-2.55066617	-0.00793481	0.00000000
-2.51066617	0.00000000	-1.58696200
-2.47066617	0.00000000	1.58696200
-2.43066617	-0.00793481	1.58696200
-2.39066617	-0.00793481	-1.58696200
-2.35066617	0.00000000	-3.17392500
-2.31066617	-0.00793481	-1.58696200
-2.27066617	-0.00793481	0.00000000
-2.23066617	-0.00793481	-1.58696200
-2.19066617	-0.00793481	0.00000000
-2.15066617	-0.00793481	0.00000000
-2.11066617	-0.00793481	0.00000000
-2.07066617	-0.00793481	0.00000000
