Time	Channel A	Channel B
(us)	(V)	(mV)

-2.01799890	-0.00793481	1.58696200
-1.99799890	-0.00793481	1.58696200
-1.97799890	-0.00793481	1.58696200
-1.95799890	0.00000000	1.58696200
-1.93799890	0.00000000	1.58696200
-1.91799890	0.00000000	1.58696200
-1.89799890	0.00000000	3.17392500
-1.87799890	0.00000000	3.17392500
-1.85799890	0.00000000	3.17392500
-1.83799890	-0.00793481	1.58696200
-1.81799890	0.00000000	0.00000000
-1.79799890	-0.00793481	0.00000000
-1.77799890	0.00000000	0.00000000
-1.75799890	0.00000000	-1.58696200
-1.73799890	0.00000000	0.00000000
-1.71799890	-0.00793481	0.00000000
-1.69799890	0.00000000	1.58696200
-1.67799890	0.00000000	1.58696200
-1.65799890	0.00000000	1.58696200
-1.63799890	0.00000000	3.17392500
-1.61799890	0.00000000	1.58696200
-1.59799890	0.00000000	1.58696200
-1.57799890	-0.00793481	1.58696200
-1.55799890	0.00000000	0.00000000
-1.53799890	0.00000000	1.58696200
-1.51799890	-0.00793481	1.58696200
-1.49799890	0.00000000	1.58696200
-1.47799890	0.00000000	1.58696200
-1.45799890	0.00000000	1.58696200
-1.43799890	-0.00793481	0.00000000
-1.41799890	0.00000000	0.00000000
-1.39799890	0.00000000	0.00000000
-1.37799890	0.00000000	0.00000000
-1.35799890	0.00000000	0.00000000
-1.33799890	-0.00793481	1.58696200
-1.31799890	-0.00793481	0.00000000
-1.29799890	-0.00793481	0.00000000
-1.27799890	0.00000000	-1.58696200
-1.25799890	0.00000000	-1.58696200
-1.23799890	0.00000000	-3.17392500
-1.21799890	-0.00793481	-1.58696200
-1.19799890	-0.00793481	-1.58696200
-1.17799890	0.00000000	-1.58696200
-1.15799890	0.00000000	-1.58696200
-1.13799890	0.00000000	-1.58696200
-1.11799890	-0.00793481	-1.58696200
-1.09799890	-0.00793481	0.00000000
-1.07799890	-0.00793481	0.00000000
-1.05799890	0.00000000	1.58696200
-1.03799890	0.00000000	1.58696200
-1.01799890	0.00000000	1.58696200
-0.99799890	0.00000000	1.58696200
-0.97799890	-0.00793481	1.58696200
-0.95799890	0.00000000	3.17392500
-0.93799890	0.00000000	1.58696200
-0.91799890	0.00000000	0.00000000
-0.89799890	-0.00793481	1.58696200
-0.87799890	-0.00793481	0.00000000
-0.85799890	-0.00793481	1.58696200
-0.83799890	-0.00793481	1.58696200
-0.81799890	0.00000000	3.17392500
-0.79799890	-0.00793481	1.58696200
-0.77799890	-0.00793481	3.17392500
-0.75799890	-0.00793481	1.58696200
-0.73799890	0.00000000	1.58696200
-0.71799890	-0.00793481	1.58696200
-0.69799890	0.00000000	1.58696200
-0.67799890	-0.00793481	1.58696200
-0.65799890	0.00000000	0.00000000
-0.63799890	0.00000000	0.00000000
-0.61799890	0.00000000	0.00000000
-0.59799890	-0.00793481	0.00000000
-0.57799890	-0.00793481	0.00000000
-0.55799890	-0.00793481	1.58696200
-0.53799890	0.00000000	1.58696200
-0.51799890	0.00000000	1.58696200
