Time	Channel A	Channel B
(us)	(V)	(mV)

-1.99933311	0.00000000	9.52177400
-1.97933311	0.00000000	9.52177400
-1.95933311	0.00000000	11.10874000
-1.93933311	0.00000000	7.93481200
-1.91933311	0.00000000	7.93481200
-1.89933311	0.00000000	9.52177400
-1.87933311	0.00000000	9.52177400
-1.85933311	0.00000000	9.52177400
-1.83933311	0.00793481	7.93481200
-1.81933311	0.00000000	7.93481200
-1.79933311	0.00000000	7.93481200
-1.77933311	0.00000000	7.93481200
-1.75933311	0.00000000	6.34785000
-1.73933311	0.00000000	7.93481200
-1.71933311	0.00793481	6.34785000
-1.69933311	0.00000000	7.93481200
-1.67933311	0.00000000	7.93481200
-1.65933311	0.00000000	7.93481200
-1.63933311	0.00000000	6.34785000
-1.61933311	0.00000000	6.34785000
-1.59933311	0.00000000	6.34785000
-1.57933311	0.00000000	7.93481200
-1.55933311	0.00000000	6.34785000
-1.53933311	0.00000000	6.34785000
-1.51933311	0.00000000	6.34785000
-1.49933311	0.00000000	6.34785000
-1.47933311	0.00000000	6.34785000
-1.45933311	0.00000000	6.34785000
-1.43933311	0.00000000	4.76088700
-1.41933311	0.00000000	4.76088700
-1.39933311	0.00000000	4.76088700
-1.37933311	0.00000000	4.76088700
-1.35933311	0.00000000	6.34785000
-1.33933311	0.00000000	7.93481200
-1.31933311	0.00000000	9.52177400
-1.29933311	0.00000000	9.52177400
-1.27933311	0.00000000	7.93481200
-1.25933311	0.00000000	7.93481200
-1.23933311	0.00000000	7.93481200
-1.21933311	0.00000000	6.34785000
-1.19933311	0.00000000	9.52177400
-1.17933311	0.00000000	9.52177400
-1.15933311	0.00000000	7.93481200
-1.13933311	0.00000000	7.93481200
-1.11933311	0.00000000	7.93481200
-1.09933311	0.00000000	7.93481200
-1.07933311	0.00000000	9.52177400
-1.05933311	0.00000000	7.93481200
-1.03933311	0.00000000	7.93481200
-1.01933311	0.00000000	7.93481200
-0.99933311	0.00793481	7.93481200
-0.97933311	0.00000000	7.93481200
-0.95933311	0.00000000	7.93481200
-0.93933311	0.00000000	9.52177400
-0.91933311	0.00000000	7.93481200
-0.89933311	0.00000000	7.93481200
-0.87933311	0.00000000	7.93481200
-0.85933311	0.00000000	6.34785000
-0.83933312	0.00000000	6.34785000
-0.81933312	0.00000000	7.93481200
-0.79933312	0.00000000	7.93481200
-0.77933312	0.00000000	7.93481200
-0.75933312	0.00000000	7.93481200
-0.73933312	0.00000000	7.93481200
-0.71933312	0.00000000	7.93481200
-0.69933312	0.00000000	6.34785000
-0.67933312	0.00000000	6.34785000
-0.65933312	0.00000000	7.93481200
-0.63933312	0.00000000	6.34785000
-0.61933312	0.00000000	6.34785000
-0.59933312	0.00000000	6.34785000
-0.57933312	0.00000000	6.34785000
-0.55933312	0.00000000	6.34785000
-0.53933312	0.00000000	6.34785000
-0.51933312	0.00000000	4.76088700
-0.49933312	0.00000000	4.76088700
-0.47933312	0.00000000	6.34785000
-0.45933312	0.00000000	6.34785000
